time,flow_id,mission,src,dst,selection_status,allocated,secure_feasible,path,hop_count,traffic_demand,key_demand,security_req,priority,security_level,security_margin,functional_score,q_path_raw,p_path_raw,q_path_norm,p_path_norm,q_share,trust_path,risk_path,degradation_path,latency_path,service_feasible,key_feasible,resource_feasible,service_deficit,key_deficit,SCI,regime
0,F1,satellite_telemetry_backhaul,SAT_1,DC_1,degraded_unallocated,False,False,SAT_1 -> SAT_2 -> UAV_2 -> BS_2 -> BS_3 -> DC_1,5.0,7.0,0.05,0.58,1.0,0.09447798476040661,-0.4855220152395934,-0.6168423418470532,0.012303823531052015,4.298273460147995,0.09075025160765478,0.17108409055681595,0.3465941513151479,0.8526250255710422,0.21970783279583492,0.9691531769813674,60.95054007053792,False,False,False,0.3859609342645721,0.316454248274888,0.2098642655298499,sparse
0,F2,secure_satellite_access_delivery,SAT_2,BS_1,degraded_unallocated,False,False,SAT_2 -> SAT_1 -> GW_1 -> BS_1,3.0,5.5,0.04,0.52,0.94,0.10265281732320433,-0.4173471826767957,-0.489254160533373,0.009376022944766268,5.602621927089379,0.06915544904957935,0.22300104588895997,0.23670686857099482,0.8375765895268351,0.281796226016572,0.940290588302385,63.469951503172595,True,False,False,0.0,0.47259870935689735,0.2098642655298499,sparse
0,F3,uav_control_and_data_return,UAV_1,DC_1,best_effort_allocated,True,False,UAV_1 -> BS_2 -> BS_3 -> DC_1,3.0,6.0,0.03,0.48,0.88,0.36744624859449093,-0.11255375140550905,-0.031608369198484865,0.02547594401002104,15.778801552757402,0.18790486737859255,0.628043315242448,0.2302901965845338,0.9158139985325612,0.15094264238311472,0.7224334992131367,23.98968732658026,True,True,True,0.0,0.0,0.2098642655298499,sparse
0,F5,uav_to_local_edge_delivery,UAV_2,BS_3,secure_allocated,True,True,UAV_2 -> BS_2 -> BS_3,2.0,4.0,0.02,0.46,0.82,0.5690743840349635,0.10907438403496345,0.29562167003641093,0.08922058305970042,13.083276862603249,0.658071073663812,0.5207534011724885,0.5582434770496227,0.8763466499647596,0.15528536501906845,0.5905891389692952,9.034063768115338,True,True,True,0.0,0.0,0.2098642655298499,sparse
0,F4,gateway_to_edge_service_sync,GW_2,BS_1,secure_allocated,True,True,GW_2 -> UAV_2 -> BS_2 -> BS_1,3.0,4.5,0.02,0.44,0.78,0.4711560340109322,0.0311560340109322,0.07703944116282133,0.08486636709972081,9.195561719335528,0.6259553502120772,0.36601075489911283,0.6310249382380999,0.8280715985894953,0.21057883138332942,0.8941341665464454,22.14600982191736,True,True,True,0.0,0.0,0.2098642655298499,sparse
1,F1,satellite_telemetry_backhaul,SAT_1,DC_1,degraded_unallocated,False,False,SAT_1 -> GW_1 -> UAV_1 -> BS_2 -> DC_1,4.0,7.0,0.05,0.58,1.0,0.09474170892250447,-0.4852582910774955,-0.6462466009287313,0.007224872886885188,5.570030834882368,0.053289047153790986,0.2217038233129218,0.19378337723210717,0.8439364204413846,0.27002784460522816,0.9737125689954879,66.0157822443306,False,False,False,0.2042813093025189,0.7431156306885267,0.08967417563643137,sparse
1,F2,secure_satellite_access_delivery,SAT_2,BS_1,degraded_unallocated,False,False,SAT_2 -> SAT_1 -> GW_1 -> UAV_1 -> BS_2 -> BS_1,5.0,5.5,0.04,0.52,0.94,0.09741295717438092,-0.4225870428256191,-0.5956825800101977,0.0077065310793442005,5.570030834882368,0.056841650297377054,0.2217038233129218,0.20406596294902207,0.8471969500909488,0.2800957855805567,0.9922641374804367,82.8416955734964,True,False,False,0.0,0.6989636297131172,0.08967417563643137,sparse
1,F3,uav_control_and_data_return,UAV_1,DC_1,secure_allocated,True,True,UAV_1 -> BS_2 -> DC_1,2.0,6.0,0.03,0.48,0.88,0.49438655078413646,0.014386550784136476,0.15615324289515292,0.05327127230426993,16.726440958945936,0.39291699469449665,0.6657621871306001,0.37113886948936914,0.9031328158790606,0.18064328702285049,0.7026869354657976,16.363944155101915,True,True,True,0.0,0.0,0.08967417563643137,sparse
1,F5,uav_to_local_edge_delivery,UAV_2,BS_3,best_effort_allocated,True,False,UAV_2 -> GW_2 -> BS_3,2.0,4.0,0.02,0.46,0.82,0.3105166261683343,-0.1494833738316657,-0.08221423185344777,0.04420841495593445,9.07919130257998,0.3260713850699733,0.36137886558287213,0.47431997407858334,0.8570767039434387,0.18187491286456736,0.7970433601191643,14.989601566554063,True,True,True,0.0,0.0,0.08967417563643137,sparse
1,F4,gateway_to_edge_service_sync,GW_2,BS_1,degraded_unallocated,False,False,GW_2 -> SAT_2 -> SAT_1 -> UAV_1 -> BS_2 -> BS_1,5.0,4.5,0.02,0.44,0.78,0.05250061684757114,-0.3874993831524289,-0.720377831395419,0.0,5.076783109402071,0.0,0.20207109419146915,0.0,0.8253119293700456,0.32776919827111395,0.9941336145004617,96.65718925618815,True,False,False,0.0,1.0,0.08967417563643137,sparse
2,F1,satellite_telemetry_backhaul,SAT_1,DC_1,degraded_unallocated,False,False,SAT_1 -> SAT_2 -> UAV_2 -> BS_2 -> BS_3 -> DC_1,5.0,7.0,0.05,0.58,1.0,0.11136396472081184,-0.4686360352791881,-0.5580864197959946,0.013713601564944332,4.749126036483244,0.10114845920253675,0.18902936642459606,0.34857404759972455,0.8666777148561291,0.21225243147823164,0.9719557268735107,58.55798786193248,False,False,False,0.3215534233595365,0.23813324639198158,0.10647840740759376,sparse
2,F2,secure_satellite_access_delivery,SAT_2,BS_1,degraded_unallocated,False,False,SAT_2 -> UAV_2 -> BS_2 -> BS_1,3.0,5.5,0.04,0.52,0.94,0.10487570964465148,-0.41512429035534854,-0.42655957485511786,0.015237335072160367,4.749126036483244,0.11238717689170749,0.18902936642459606,0.37286333276594413,0.8090888521052007,0.2549049877985454,0.9149848583641228,37.86813977413486,False,False,False,0.1365225388212283,0.14289990219097926,0.10647840740759376,sparse
2,F3,uav_control_and_data_return,UAV_1,DC_1,best_effort_allocated,True,False,UAV_1 -> BS_2 -> DC_1,2.0,6.0,0.03,0.48,0.88,0.4207975534064637,-0.059202446593536295,0.046701117008819196,0.03433326474865304,16.86134815668431,0.2532344849216218,0.6711318955608878,0.2739546680499523,0.9068601531689644,0.1924409670868006,0.706883223440224,15.666646785164353,True,True,True,0.0,0.0,0.10647840740759376,sparse
2,F5,uav_to_local_edge_delivery,UAV_2,BS_3,secure_allocated,True,True,UAV_2 -> BS_2 -> BS_3,2.0,4.0,0.02,0.46,0.82,0.6187186390447508,0.15871863904475075,0.3511658922613431,0.08904592630067007,15.891131870714378,0.656782844457096,0.6325143965889023,0.5094115022880624,0.8766208914924636,0.14994485457028173,0.6027136091514396,8.811522009648389,True,True,True,0.0,0.0,0.10647840740759376,sparse
2,F4,gateway_to_edge_service_sync,GW_2,BS_1,best_effort_allocated,True,False,GW_2 -> UAV_2 -> BS_2 -> BS_1,3.0,4.5,0.02,0.44,0.78,0.42092030865820473,-0.01907969134179527,0.012496506461262102,0.07172943607993673,9.318444018058864,0.5290602840248043,0.3709018365200316,0.5878695024458495,0.8319605727752185,0.2086574843307658,0.9026954531459529,21.439000771557545,True,True,True,0.0,0.0,0.10647840740759376,sparse
3,F1,satellite_telemetry_backhaul,SAT_1,DC_1,blocked,False,False,BLOCKED,,7.0,0.05,0.58,1.0,0.0,-0.58,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,False,False,False,1.0,1.0,0.0568913300001624,sparse
3,F2,secure_satellite_access_delivery,SAT_2,BS_1,degraded_unallocated,False,False,SAT_2 -> SAT_1 -> GW_1 -> BS_1,3.0,5.5,0.04,0.52,0.94,0.09331411889550324,-0.4266858811044968,-0.5203917109545863,0.00717110867948847,5.520634369430267,0.05289249438005975,0.2197376968095832,0.19400820631515261,0.8424603791916271,0.2851001040424492,0.9488844045297911,62.39676073536743,True,False,False,0.0,0.5966251367787735,0.0568913300001624,sparse
3,F3,uav_control_and_data_return,UAV_1,DC_1,blocked,False,False,BLOCKED,,6.0,0.03,0.48,0.88,0.0,-0.48,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,False,False,False,1.0,1.0,0.0568913300001624,sparse
3,F5,uav_to_local_edge_delivery,UAV_2,BS_3,secure_allocated,True,True,UAV_2 -> BS_2 -> BS_3,2.0,4.0,0.02,0.46,0.82,0.7567457924270673,0.2967457924270673,0.49712648559443867,0.11936429126300331,16.639231182989167,0.8804043261632135,0.6622909782032106,0.5706922965742677,0.8840566947538864,0.13875108184379498,0.5911747148695545,8.55697062387404,True,True,True,0.0,0.0,0.0568913300001624,sparse
3,F4,gateway_to_edge_service_sync,GW_2,BS_1,blocked,False,False,BLOCKED,,4.5,0.02,0.44,0.78,0.0,-0.44,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,False,False,False,1.0,1.0,0.0568913300001624,sparse
4,F1,satellite_telemetry_backhaul,SAT_1,DC_1,degraded_unallocated,False,False,SAT_1 -> SAT_2 -> UAV_2 -> BS_2 -> BS_3 -> DC_1,5.0,7.0,0.05,0.58,1.0,0.12131377830260581,-0.45868622169739415,-0.5176708292772668,0.01464625872992186,5.049070614374729,0.10802752993788854,0.20096805431911774,0.3496086528150413,0.8702864199689279,0.20757957417378342,0.9734532806002023,55.31469436986187,False,False,False,0.2787041979464672,0.1863189594487855,0.10355602584346518,sparse
4,F2,secure_satellite_access_delivery,SAT_2,BS_1,degraded_unallocated,False,False,SAT_2 -> UAV_2 -> BS_2 -> BS_1,3.0,5.5,0.04,0.52,0.94,0.114554980228635,-0.40544501977136505,-0.38240082033230927,0.01627362081102429,5.049070614374729,0.12003058881987616,0.20096805431911774,0.37392864856410735,0.8095569633368188,0.2511446256614798,0.9166244935276395,35.848909384260274,False,False,False,0.08198716102277649,0.08460882937988365,0.10355602584346518,sparse
4,F3,uav_control_and_data_return,UAV_1,DC_1,best_effort_allocated,True,False,UAV_1 -> BS_2 -> DC_1,2.0,6.0,0.03,0.48,0.88,0.4409001489222966,-0.03909985107770336,0.08206337196089998,0.03561939502889246,17.68514447573081,0.26272069432940354,0.7039214435863571,0.2717869250929538,0.907450533760291,0.1841573656640443,0.67580499847338,14.473019655830411,True,True,True,0.0,0.0,0.10355602584346518,sparse
4,F5,uav_to_local_edge_delivery,UAV_2,BS_3,secure_allocated,True,True,UAV_2 -> BS_2 -> BS_3,2.0,4.0,0.02,0.46,0.82,0.668542892719135,0.208542892719135,0.40838197264499765,0.09383653880130384,17.46838898651219,0.6921173312278208,0.6952939292855596,0.4988552067623542,0.8863458743878716,0.1426781544390503,0.5954674119215637,8.629930002924404,True,True,True,0.0,0.0,0.10355602584346518,sparse
4,F4,gateway_to_edge_service_sync,GW_2,BS_1,best_effort_allocated,True,False,GW_2 -> BS_2 -> UAV_1 -> GW_1 -> BS_1,4.0,4.5,0.02,0.44,0.78,0.2948072272015961,-0.14519277279840392,-0.18443930934376954,0.028119395028892463,11.685144475730809,0.2074023710992576,0.4651035663949064,0.3084022899070054,0.8701787191786206,0.20701216625479815,0.9168397568935488,40.0933331115721,True,True,True,0.0,0.0,0.10355602584346518,sparse
5,F1,satellite_telemetry_backhaul,SAT_1,DC_1,degraded_unallocated,False,False,SAT_1 -> UAV_1 -> BS_2 -> DC_1,3.0,7.0,0.05,0.58,1.0,0.06472295065533964,-0.5152770493446603,-0.6679118421470154,0.0,5.55743754913294,0.0,0.22120257301799784,0.0,0.8417354218056392,0.2606877889340004,0.9128786648706855,45.03025713816584,False,False,False,0.2060803501238657,1.0,0.3081288201299051,transition
5,F2,secure_satellite_access_delivery,SAT_2,BS_1,degraded_unallocated,False,False,SAT_2 -> SAT_1 -> GW_1 -> BS_1,3.0,5.5,0.04,0.52,0.94,0.09801346367523164,-0.42198653632476835,-0.498783534316958,0.00844541910897341,5.398136489410558,0.06229152321123228,0.21486191619845654,0.22475464617688837,0.8502966528170385,0.2745920746881962,0.95127322669453,57.6223244138554,False,False,False,0.01852063828898939,0.5249451751202457,0.3081288201299051,transition
5,F3,uav_control_and_data_return,UAV_1,DC_1,secure_allocated,True,True,UAV_1 -> BS_2 -> DC_1,2.0,6.0,0.03,0.48,0.88,0.48077246824520264,0.0007724682452026621,0.14160461432187946,0.04469973331926439,17.88094316536403,0.32969523947418555,0.7117148148222027,0.3165854200408491,0.9053109993836788,0.18467881285368093,0.6548278120731686,14.0914444886245,True,True,True,0.0,0.0,0.3081288201299051,transition
5,F5,uav_to_local_edge_delivery,UAV_2,BS_3,secure_allocated,True,True,UAV_2 -> BS_2 -> BS_3,2.0,4.0,0.02,0.46,0.82,0.7005907377804841,0.24059073778048407,0.43173757352686276,0.10129362848665116,17.742046603472556,0.7471191575705183,0.7061863178121839,0.5140826689404564,0.8722334459146194,0.15322944879145567,0.6099852733341973,8.476205881651495,True,True,True,0.0,0.0,0.3081288201299051,transition
5,F4,gateway_to_edge_service_sync,GW_2,BS_1,secure_allocated,True,True,GW_2 -> UAV_2 -> BS_2 -> BS_1,3.0,4.5,0.02,0.44,0.78,0.4677247302015841,0.027724730201584113,0.07492259500956351,0.08188544019872786,9.695819634074319,0.603968699834135,0.3859225104401361,0.6101364408183726,0.8267127981579482,0.20451222513415593,0.9017907573052034,21.091757746148883,True,True,True,0.0,0.0,0.3081288201299051,transition
6,F1,satellite_telemetry_backhaul,SAT_1,DC_1,degraded_unallocated,False,False,SAT_1 -> SAT_2 -> UAV_2 -> BS_2 -> BS_3 -> DC_1,5.0,7.0,0.05,0.58,1.0,0.12020020194303799,-0.459799798056962,-0.5200967807785722,0.014496548501297848,5.146456099296936,0.10692330076217094,0.2048442867821813,0.3429583607595513,0.8600566248721018,0.21591365144432526,0.9703605140316925,56.51224748838403,False,False,False,0.26479198581472346,0.19463619437234173,0.0954278207418017,sparse
6,F2,secure_satellite_access_delivery,SAT_2,BS_1,degraded_unallocated,False,False,SAT_2 -> UAV_2 -> BS_2 -> BS_1,3.0,5.5,0.04,0.52,0.94,0.11634599879986057,-0.40365400120013945,-0.37636899598314105,0.016107276112553165,5.146456099296936,0.11880366751352325,0.2048442867821813,0.3670768374607953,0.81283660279746,0.25018544267774867,0.9055837100011441,36.61594442424852,False,False,False,0.06428070921873896,0.09396571866888441,0.0954278207418017,sparse
6,F3,uav_control_and_data_return,UAV_1,DC_1,best_effort_allocated,True,False,UAV_1 -> GW_1 -> BS_2 -> DC_1,3.0,6.0,0.03,0.48,0.88,0.3278274300686307,-0.1521725699313693,-0.06850408081281291,0.024619082334801624,14.256724280436629,0.18158484723015095,0.5674601047262813,0.24242182896482925,0.8754487134782777,0.15323500121694214,0.7156719742527496,16.17079484902878,True,True,True,0.0,0.0,0.0954278207418017,sparse
6,F5,uav_to_local_edge_delivery,UAV_2,BS_3,secure_allocated,True,True,UAV_2 -> BS_2 -> BS_3,2.0,4.0,0.02,0.46,0.82,0.6726359274766396,0.21263592747663956,0.4064650865271615,0.09186327603038238,18.25867208311282,0.677562986190508,0.7267495512039677,0.48248731542882933,0.8769953955912486,0.15451179818204397,0.5865347100127057,8.400320007338049,True,True,True,0.0,0.0,0.0954278207418017,sparse
6,F4,gateway_to_edge_service_sync,GW_2,BS_1,degraded_unallocated,False,False,GW_2 -> SAT_2 -> UAV_2 -> BS_2 -> BS_1,4.0,4.5,0.02,0.44,0.78,0.0456555185010537,-0.3943444814989463,-0.6607759953806938,0.0,4.9155726386415965,0.0,0.19565443712346064,0.0,0.8073228263431655,0.3216214710990532,0.9762051127638574,64.30993872211255,True,False,False,0.0,1.0,0.0954278207418017,sparse
7,F1,satellite_telemetry_backhaul,SAT_1,DC_1,degraded_unallocated,False,False,SAT_1 -> GW_1 -> UAV_1 -> BS_2 -> DC_1,4.0,7.0,0.05,0.58,1.0,0.1310677513283614,-0.44893224867163856,-0.5446975592757706,0.017112627437051074,5.329854166130881,0.126218914117314,0.21214407628256438,0.37302813161731463,0.8462841556212941,0.25684053951811997,0.972275041208622,56.00041289272062,False,False,False,0.23859226198130276,0.3915510244604063,0.21806404348253344,sparse
7,F2,secure_satellite_access_delivery,SAT_2,BS_1,degraded_unallocated,False,False,SAT_2 -> UAV_2 -> BS_2 -> BS_1,3.0,5.5,0.04,0.52,0.94,0.1334523294584819,-0.3865476705415181,-0.32531929209476407,0.020091350799873994,5.467401517870938,0.14818931169035743,0.2176188707085421,0.40510113994323604,0.790998710045188,0.2542234102427811,0.8969756221745211,37.31658206479473,False,True,False,0.00592699675073857,0.0,0.21806404348253344,sparse
7,F3,uav_control_and_data_return,UAV_1,DC_1,secure_allocated,True,True,UAV_1 -> BS_2 -> DC_1,2.0,6.0,0.03,0.48,0.88,0.49333915623368274,0.013339156233682758,0.15832359445627045,0.045839650288579246,18.379098464386093,0.3381030121893972,0.7315428799928896,0.316088730542031,0.9008554706032453,0.1844917247733453,0.651927528127419,14.469448126664496,True,True,True,0.0,0.0,0.21806404348253344,sparse
7,F5,uav_to_local_edge_delivery,UAV_2,BS_3,secure_allocated,True,True,UAV_2 -> BS_2 -> BS_3,2.0,4.0,0.02,0.46,0.82,0.7526162186963135,0.29261621869631343,0.47834153781872824,0.10915646827780906,19.042077317660166,0.8051137059804017,0.7579314137198456,0.5150930679050405,0.8578842919689184,0.16295072745067737,0.5698655822764086,8.429628124923347,True,True,True,0.0,0.0,0.21806404348253344,sparse
